Plot Title: Sensor_17,,,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 10392512, SEN S/N: 10392512)","RH, % (LGR S/N: 10392512, SEN S/N: 10392512)","Intensity, Lux (LGR S/N: 10392512, SEN S/N: 10392512)",Stopped (LGR S/N: 10392512),End Of File (LGR S/N: 10392512)
1792,10/2/2022 21:15,73.861,51.718,11.8404,,
1793,10/2/2022 21:20,73.904,51.659,11.8404,,
1794,10/2/2022 21:25,73.947,51.536,11.8404,,
1795,10/2/2022 21:30,73.99,51.444,11.8404,,
1796,10/2/2022 21:35,74.034,51.384,11.8404,,
1797,10/2/2022 21:40,74.034,51.321,11.8404,,
1798,10/2/2022 21:45,74.034,51.29,11.8404,,
1799,10/2/2022 21:50,74.077,51.23,11.8404,,
1800,10/2/2022 21:55,74.077,51.135,11.8404,,
1801,10/2/2022 22:00,74.077,51.04,11.8404,,
1802,10/2/2022 22:05,74.034,51.037,11.8404,,
1803,10/2/2022 22:10,74.034,50.974,11.8404,,
1804,10/2/2022 22:15,74.034,50.942,11.8404,,
1805,10/2/2022 22:20,73.99,50.876,11.8404,,
1806,10/2/2022 22:25,73.947,50.873,11.8404,,
1807,10/2/2022 22:30,73.947,50.841,11.8404,,
1808,10/2/2022 22:35,73.904,50.806,11.8404,,
1809,10/2/2022 22:40,73.904,50.711,11.8404,,
1810,10/2/2022 22:45,73.861,50.708,11.8404,,
1811,10/2/2022 22:50,73.818,50.642,11.8404,,
1812,10/2/2022 22:55,73.774,50.67,11.8404,,
1813,10/2/2022 23:00,73.731,50.54,11.8404,,
1814,10/2/2022 23:05,73.688,50.506,11.8404,,
1815,10/2/2022 23:10,73.645,50.502,11.8404,,
1816,10/2/2022 23:15,73.645,50.534,11.8404,,
1817,10/2/2022 23:20,73.602,50.499,11.8404,,
1818,10/2/2022 23:25,73.558,50.496,11.8404,,
1819,10/2/2022 23:30,73.515,50.429,11.8404,,
1820,10/2/2022 23:35,73.472,50.49,11.8404,,
1821,10/2/2022 23:40,73.429,50.455,11.8404,,
1822,10/2/2022 23:45,73.386,50.42,11.8404,,
1823,10/2/2022 23:50,73.342,50.448,11.8404,,
1824,10/2/2022 23:55,73.299,50.477,11.8404,,
1825,10/3/2022 0:00,73.213,50.47,11.8404,,
1826,10/3/2022 0:05,73.17,50.404,11.8404,,
1827,10/3/2022 0:10,73.126,50.464,11.8404,,
1828,10/3/2022 0:15,73.083,50.461,11.8404,,
1829,10/3/2022 0:20,73.04,50.458,11.8404,,
1830,10/3/2022 0:25,72.997,50.486,11.8404,,
1831,10/3/2022 0:30,72.912,50.416,11.8404,,
1832,10/3/2022 0:35,72.869,50.476,11.8404,,
1833,10/3/2022 0:40,72.826,50.41,11.8404,,
1834,10/3/2022 0:45,72.783,50.438,11.8404,,
1835,10/3/2022 0:50,72.739,50.435,11.8404,,
1836,10/3/2022 0:55,72.696,50.432,11.8404,,
1837,10/3/2022 1:00,72.653,50.429,11.8404,,
1838,10/3/2022 1:05,72.61,50.426,11.8404,,
1839,10/3/2022 1:10,72.523,50.419,11.8404,,
1840,10/3/2022 1:15,72.48,50.448,11.8404,,
1841,10/3/2022 1:20,72.437,50.444,11.8404,,
1842,10/3/2022 1:25,72.394,50.441,11.8404,,
1843,10/3/2022 1:30,72.351,50.406,11.8404,,
1844,10/3/2022 1:35,72.307,50.466,11.8404,,
1845,10/3/2022 1:40,72.221,50.46,11.8404,,
1846,10/3/2022 1:45,72.178,50.488,11.8404,,
1847,10/3/2022 1:50,72.136,50.359,11.8404,,
1848,10/3/2022 1:55,72.093,50.419,11.8404,,
1849,10/3/2022 2:00,72.05,50.479,11.8404,,
1850,10/3/2022 2:05,72.007,50.507,11.8404,,
1851,10/3/2022 2:10,71.964,50.599,11.8404,,
1852,10/3/2022 2:15,71.877,50.592,11.8404,,
1853,10/3/2022 2:20,71.834,50.557,11.8404,,
1854,10/3/2022 2:25,71.791,50.491,11.8404,,
1855,10/3/2022 2:30,71.748,50.519,11.8404,,
1856,10/3/2022 2:35,71.661,50.545,11.8404,,
1857,10/3/2022 2:40,71.62,50.541,11.8404,,
1858,10/3/2022 2:45,71.577,50.57,11.8404,,
1859,10/3/2022 2:50,71.49,50.563,11.8404,,
1860,10/3/2022 2:55,71.447,50.623,11.8404,,
1861,10/3/2022 3:00,71.404,50.588,11.8404,,
1862,10/3/2022 3:05,71.317,50.614,11.8404,,
1863,10/3/2022 3:10,71.274,50.579,11.8404,,
1864,10/3/2022 3:15,71.231,50.544,11.8404,,
1865,10/3/2022 3:20,71.19,50.635,11.8404,,
1866,10/3/2022 3:25,71.103,50.66,11.8404,,
1867,10/3/2022 3:30,71.06,50.626,11.8404,,
1868,10/3/2022 3:35,71.017,50.686,11.8404,,
1869,10/3/2022 3:40,70.974,50.714,11.8404,,
1870,10/3/2022 3:45,70.887,50.739,11.8404,,
1871,10/3/2022 3:50,70.846,50.767,11.8404,,
1872,10/3/2022 3:55,70.803,50.795,11.8404,,
1873,10/3/2022 4:00,70.759,50.792,11.8404,,
1874,10/3/2022 4:05,70.673,50.723,11.8404,,
1875,10/3/2022 4:10,70.63,50.72,11.8404,,
1876,10/3/2022 4:15,70.587,50.653,11.8404,,
1877,10/3/2022 4:20,70.543,50.713,11.8404,,
1878,10/3/2022 4:25,70.502,50.773,11.8404,,
1879,10/3/2022 4:30,70.459,50.707,11.8404,,
1880,10/3/2022 4:35,70.372,50.795,11.8404,,
1881,10/3/2022 4:40,70.329,50.697,11.8404,,
1882,10/3/2022 4:45,70.286,50.694,11.8404,,
1883,10/3/2022 4:50,70.243,50.691,11.8404,,
1884,10/3/2022 4:55,70.201,50.782,11.8404,,
1885,10/3/2022 5:00,70.158,50.841,11.8404,,
1886,10/3/2022 5:05,70.072,50.804,11.8404,,
1887,10/3/2022 5:10,70.029,50.738,11.8404,,
1888,10/3/2022 5:15,69.985,50.797,11.8404,,
1889,10/3/2022 5:20,69.942,50.825,11.8404,,
1890,10/3/2022 5:25,69.901,50.822,11.8404,,
1891,10/3/2022 5:30,69.814,50.816,11.8404,,
1892,10/3/2022 5:35,69.814,50.816,11.8404,,
1893,10/3/2022 5:40,69.771,50.718,11.8404,,
1894,10/3/2022 5:45,69.685,50.712,11.8404,,
1895,10/3/2022 5:50,69.643,50.709,11.8404,,
1896,10/3/2022 5:55,69.6,50.705,11.8404,,
1897,10/3/2022 6:00,69.557,50.765,11.8404,,
1898,10/3/2022 6:05,69.514,50.73,11.8404,,
1899,10/3/2022 6:10,69.471,50.79,11.8404,,
1900,10/3/2022 6:15,69.427,50.755,11.8404,,
1901,10/3/2022 6:20,69.386,50.878,11.8404,,
1902,10/3/2022 6:25,69.343,50.843,11.8404,,
1903,10/3/2022 6:30,69.3,50.808,11.8404,,
1904,10/3/2022 6:35,69.256,50.805,11.8404,,
1905,10/3/2022 6:40,69.213,50.739,11.8404,,
1906,10/3/2022 6:45,69.17,50.799,11.8404,,
1907,10/3/2022 6:50,69.129,50.796,11.8404,,
1908,10/3/2022 6:55,69.085,50.73,11.8404,,
1909,10/3/2022 7:00,69.042,50.852,11.8404,,
1910,10/3/2022 7:05,68.999,50.817,11.8404,,
1911,10/3/2022 7:10,68.913,50.717,11.8404,,
1912,10/3/2022 7:15,68.871,50.714,11.8404,,
1913,10/3/2022 7:20,68.828,50.742,11.8404,,
1914,10/3/2022 7:25,68.785,50.833,11.8404,,
1915,10/3/2022 7:30,68.785,50.801,11.8404,,
1916,10/3/2022 7:35,68.698,50.889,11.8404,,
1917,10/3/2022 7:40,68.657,50.854,11.8404,,
1918,10/3/2022 7:45,68.614,50.945,11.8404,,
1919,10/3/2022 7:50,68.571,50.942,19.3752,,
1920,10/3/2022 7:55,68.527,50.939,27.9864,,
1921,10/3/2022 8:00,68.484,50.967,43.056,,
1922,10/3/2022 8:05,68.484,50.967,51.6672,,
1923,10/3/2022 8:10,68.443,50.932,59.202,,
1924,10/3/2022 8:15,68.4,50.866,66.7368,,
1925,10/3/2022 8:20,68.4,50.804,82.8828,,
1926,10/3/2022 8:25,68.356,50.8,99.0288,,
1927,10/3/2022 8:30,68.356,50.926,106.5636,,
1928,10/3/2022 8:35,68.313,50.829,122.7096,,
1929,10/3/2022 8:40,68.313,50.891,137.7792,,
1930,10/3/2022 8:45,68.313,50.86,153.9252,,
1931,10/3/2022 8:50,68.313,50.766,168.9948,,
1932,10/3/2022 8:55,68.313,50.797,168.9948,,
1933,10/3/2022 9:00,68.356,50.8,161.46,,
1934,10/3/2022 9:05,68.356,50.738,208.8216,,
1935,10/3/2022 9:10,68.4,50.741,201.2868,,
1936,10/3/2022 9:15,68.443,50.713,192.6756,,
1937,10/3/2022 9:20,68.484,50.685,256.1832,,
1938,10/3/2022 9:25,68.527,50.625,263.718,,
1939,10/3/2022 9:30,68.571,50.566,287.3988,,
1940,10/3/2022 9:35,68.657,50.541,296.01,,
1941,10/3/2022 9:40,68.698,50.481,272.3292,,
1942,10/3/2022 9:45,68.785,50.456,319.6908,,
1943,10/3/2022 9:50,68.871,50.525,327.2256,,
1944,10/3/2022 9:55,68.913,50.466,343.3716,,
1945,10/3/2022 10:00,68.999,50.409,350.9064,,
1946,10/3/2022 10:05,69.085,50.353,358.4412,,
1947,10/3/2022 10:10,69.17,50.234,367.0524,,
1948,10/3/2022 10:15,69.3,50.18,374.5872,,
1949,10/3/2022 10:20,69.386,50.092,382.122,,
1950,10/3/2022 10:25,69.514,50.008,390.7332,,
1951,10/3/2022 10:30,69.6,49.951,398.268,,
1952,10/3/2022 10:35,69.728,49.897,414.414,,
1953,10/3/2022 10:40,69.858,49.844,414.414,,
1954,10/3/2022 10:45,69.985,49.727,421.9488,,
1955,10/3/2022 10:50,70.115,49.611,429.4836,,
1956,10/3/2022 10:55,70.243,49.557,414.414,,
1957,10/3/2022 11:00,70.372,49.44,445.6296,,
1958,10/3/2022 11:05,70.502,49.386,453.1644,,
1959,10/3/2022 11:10,70.673,49.336,460.6992,,
1960,10/3/2022 11:15,70.803,49.25,469.3104,,
1961,10/3/2022 11:20,70.974,49.168,476.8452,,
1962,10/3/2022 11:25,71.103,49.082,476.8452,,
1963,10/3/2022 11:30,71.274,49,500.526,,
1964,10/3/2022 11:35,71.447,48.949,508.0608,,
1965,10/3/2022 11:40,71.62,48.835,516.672,,
1966,10/3/2022 11:45,71.791,48.752,524.2068,,
1967,10/3/2022 11:50,71.964,48.669,531.7416,,
1968,10/3/2022 11:55,72.136,48.618,531.7416,,
1969,10/3/2022 12:00,72.307,48.535,540.3528,,
1970,10/3/2022 12:05,72.437,48.512,540.3528,,
1971,10/3/2022 12:10,72.653,48.401,547.8876,,
1972,10/3/2022 12:15,72.826,48.349,555.4224,,
1973,10/3/2022 12:20,72.997,48.33,555.4224,,
1974,10/3/2022 12:25,73.17,48.279,555.4224,,
1975,10/3/2022 12:30,73.342,48.195,555.4224,,
1976,10/3/2022 12:35,73.515,48.176,555.4224,,
1977,10/3/2022 12:40,73.688,48.156,555.4224,,
1978,10/3/2022 12:45,73.861,48.104,555.4224,,
1979,10/3/2022 12:50,74.034,47.989,564.0336,,
1980,10/3/2022 12:55,74.206,47.906,555.4224,,
1981,10/3/2022 13:00,74.381,47.822,564.0336,,
1982,10/3/2022 13:05,74.554,47.834,564.0336,,
1983,10/3/2022 13:10,74.683,47.747,540.3528,,
1984,10/3/2022 13:15,74.856,47.728,531.7416,,
1985,10/3/2022 13:20,75.029,47.74,564.0336,,
1986,10/3/2022 13:25,75.16,47.685,571.5684,,
1987,10/3/2022 13:30,75.333,47.697,382.122,,
1988,10/3/2022 13:35,75.463,47.706,564.0336,,
1989,10/3/2022 13:40,75.637,47.686,524.2068,,
1990,10/3/2022 13:45,75.767,47.695,564.0336,,
1991,10/3/2022 13:50,75.898,47.672,564.0336,,
1992,10/3/2022 13:55,76.071,47.717,571.5684,,
1993,10/3/2022 14:00,76.203,47.694,579.1032,,
1994,10/3/2022 14:05,76.332,47.671,587.7144,,
1995,10/3/2022 14:10,76.464,47.68,579.1032,,
1996,10/3/2022 14:15,76.636,47.628,571.5684,,
1997,10/3/2022 14:20,76.768,47.605,564.0336,,
1998,10/3/2022 14:25,76.899,47.582,555.4224,,
1999,10/3/2022 14:30,77.072,47.562,547.8876,,
2000,10/3/2022 14:35,77.203,47.571,547.8876,,
2001,10/3/2022 14:40,77.292,47.545,540.3528,,
2002,10/3/2022 14:45,77.421,47.522,540.3528,,
2003,10/3/2022 14:50,77.553,47.499,531.7416,,
2004,10/3/2022 14:55,77.684,47.54,524.2068,,
2005,10/3/2022 15:00,77.77,47.514,516.672,,
2006,10/3/2022 15:05,77.902,47.459,508.0608,,
2007,10/3/2022 15:10,77.99,47.465,508.0608,,
2008,10/3/2022 15:15,78.121,47.474,508.0608,,
2009,10/3/2022 15:20,78.208,47.448,508.0608,,
2010,10/3/2022 15:25,78.339,47.425,492.9912,,
2011,10/3/2022 15:30,78.471,47.402,484.38,,
2012,10/3/2022 15:35,78.559,47.408,476.8452,,
2013,10/3/2022 15:40,78.645,47.414,469.3104,,
2014,10/3/2022 15:45,78.777,47.423,460.6992,,
2015,10/3/2022 15:50,78.865,47.397,453.1644,,
2016,10/3/2022 15:55,78.953,47.403,445.6296,,
2017,10/3/2022 16:00,79.041,47.409,437.0184,,
2018,10/3/2022 16:05,79.173,47.386,429.4836,,
2019,10/3/2022 16:10,79.216,47.421,421.9488,,
2020,10/3/2022 16:15,79.347,47.431,414.414,,
2021,10/3/2022 16:20,79.435,47.404,414.414,,
2022,10/3/2022 16:25,79.524,47.41,398.268,,
2023,10/3/2022 16:30,79.612,47.417,382.122,,
2024,10/3/2022 16:35,79.7,47.455,374.5872,,
2025,10/3/2022 16:40,79.788,47.493,358.4412,,
2026,10/3/2022 16:45,79.876,47.499,350.9064,,
2027,10/3/2022 16:50,79.92,47.502,334.7604,,
2028,10/3/2022 16:55,80.008,47.541,327.2256,,
2029,10/3/2022 17:00,79.876,47.499,319.6908,,
2030,10/3/2022 17:05,78.777,48.548,303.5448,,
2031,10/3/2022 17:10,78.777,48.58,279.864,,
2032,10/3/2022 17:15,78.91,48.494,272.3292,,
2033,10/3/2022 17:20,79.084,48.41,256.1832,,
2034,10/3/2022 17:25,79.216,48.387,240.0372,,
2035,10/3/2022 17:30,79.347,48.364,216.3564,,
2036,10/3/2022 17:35,78.822,48.263,177.606,,
2037,10/3/2022 17:40,77.99,49.517,192.6756,,
2038,10/3/2022 17:45,78.076,49.523,114.0984,,
2039,10/3/2022 17:50,78.251,49.408,90.4176,,
2040,10/3/2022 17:55,78.427,49.324,59.202,,
2041,10/3/2022 18:00,77.509,49.131,59.202,,
2042,10/3/2022 18:05,76.246,49.263,59.202,,
2043,10/3/2022 18:10,75.117,49.341,51.6672,,
2044,10/3/2022 18:15,74.034,49.612,43.056,,
2045,10/3/2022 18:20,73.558,51.947,35.5212,,
2046,10/3/2022 18:25,73.861,51.655,27.9864,,
2047,10/3/2022 18:30,74.25,51.464,19.3752,,
2048,10/3/2022 18:35,73.602,51.131,19.3752,,
2049,10/3/2022 18:40,73.342,52.779,19.3752,,
2050,10/3/2022 18:45,73.645,52.426,11.8404,,
2051,10/3/2022 18:50,74.034,52.173,11.8404,,
2052,10/3/2022 18:55,73.818,51.589,11.8404,,
2053,10/3/2022 19:00,73.083,53.167,11.8404,,
2054,10/3/2022 19:05,73.342,52.936,11.8404,,
2055,10/3/2022 19:10,73.688,52.586,11.8404,,
2056,10/3/2022 19:15,73.99,52.327,11.8404,,
2057,10/3/2022 19:20,73.386,52.123,11.8404,,
2058,10/3/2022 19:25,73.17,53.362,11.8404,,
2059,10/3/2022 19:30,73.429,53.069,11.8404,,
2060,10/3/2022 19:35,73.731,52.778,11.8404,,
2061,10/3/2022 19:40,73.99,52.547,11.8404,,
2062,10/3/2022 19:45,74.25,52.158,11.8404,,
2063,10/3/2022 19:50,73.386,52.217,11.8404,,
2064,10/3/2022 19:55,73.17,53.299,11.8404,,
2065,10/3/2022 20:00,73.429,53.006,11.8404,,
2066,10/3/2022 20:05,73.645,52.771,11.8404,,
2067,10/3/2022 20:10,73.861,52.6,11.8404,,
2068,10/3/2022 20:15,74.077,52.428,11.8404,,
2069,10/3/2022 20:20,74.25,52.252,11.8404,,
2070,10/3/2022 20:25,74.077,51.514,11.8404,,
2071,10/3/2022 20:30,73.126,53.233,11.8404,,
2072,10/3/2022 20:35,73.213,53.114,11.8404,,
2073,10/3/2022 20:40,73.386,52.877,11.8404,,
2074,10/3/2022 20:45,73.558,52.702,11.8404,,
2075,10/3/2022 20:50,73.731,52.527,11.8404,,
2076,10/3/2022 20:55,73.861,52.38,11.8404,,
2077,10/3/2022 21:00,74.034,52.235,11.8404,,
2078,10/3/2022 21:05,73.515,51.251,11.8404,,
2079,10/3/2022 21:10,72.783,53.237,11.8404,,
2080,10/3/2022 21:15,72.826,53.147,11.8404,,
2081,10/3/2022 21:20,72.997,52.91,11.8404,,
2082,10/3/2022 21:25,73.126,52.763,11.8404,,
2083,10/3/2022 21:30,73.299,52.651,11.8404,,
2084,10/3/2022 21:35,73.429,52.504,11.8404,,
2085,10/3/2022 21:40,73.558,52.356,11.8404,,
2086,10/3/2022 21:45,73.645,52.206,11.8404,,
2087,10/3/2022 21:50,73.774,52.09,11.8404,,
2088,10/3/2022 21:55,73.818,51.999,11.8404,,
2089,10/3/2022 22:00,73.904,51.879,11.8404,,
2090,10/3/2022 22:05,73.99,51.76,11.8404,,
2091,10/3/2022 22:10,74.034,51.668,11.8404,,
2092,10/3/2022 22:15,74.077,51.546,11.8404,,
2093,10/3/2022 22:20,74.077,51.419,11.8404,,
2094,10/3/2022 22:25,73.04,51.152,11.8404,,
2095,10/3/2022 22:30,72.437,52.929,11.8404,,
2096,10/3/2022 22:35,72.567,52.751,11.8404,,
2097,10/3/2022 22:40,72.653,52.632,11.8404,,
2098,10/3/2022 22:45,72.739,52.545,11.8404,,
2099,10/3/2022 22:50,72.869,52.429,11.8404,,
2100,10/3/2022 22:55,72.955,52.247,11.8404,,
2101,10/3/2022 23:00,73.04,52.159,11.8404,,
2102,10/3/2022 23:05,73.083,52.037,11.8404,,
2103,10/3/2022 23:10,73.17,51.918,11.8404,,
2104,10/3/2022 23:15,73.213,51.732,11.8404,,
2105,10/3/2022 23:20,73.256,51.547,11.8404,,
2106,10/3/2022 23:25,73.299,51.455,11.8404,,
2107,10/3/2022 23:30,73.299,51.361,11.8404,,
2108,10/3/2022 23:35,73.342,51.269,11.8404,,
2109,10/3/2022 23:40,73.342,51.143,11.8404,,
2110,10/3/2022 23:45,73.342,51.112,11.8404,,
2111,10/3/2022 23:50,73.342,51.049,11.8404,,
2112,10/3/2022 23:55,73.342,50.985,11.8404,,
2113,10/4/2022 0:00,73.342,50.985,11.8404,,
2114,10/4/2022 0:05,73.342,50.922,11.8404,,
2115,10/4/2022 0:10,73.342,50.859,11.8404,,
2116,10/4/2022 0:15,73.342,50.859,11.8404,,
2117,10/4/2022 0:20,73.299,50.887,11.8404,,
2118,10/4/2022 0:25,73.299,50.856,11.8404,,
2119,10/4/2022 0:30,73.256,50.884,11.8404,,
2120,10/4/2022 0:35,73.256,50.853,11.8404,,
2121,10/4/2022 0:40,73.213,50.849,11.8404,,
2122,10/4/2022 0:45,73.213,50.818,11.8404,,
2123,10/4/2022 0:50,73.17,50.846,11.8404,,
2124,10/4/2022 0:55,73.126,50.811,11.8404,,
2125,10/4/2022 1:00,73.126,50.811,11.8404,,
2126,10/4/2022 1:05,73.083,50.777,11.8404,,
2127,10/4/2022 1:10,73.04,50.805,11.8404,,
2128,10/4/2022 1:15,72.997,50.77,11.8404,,
2129,10/4/2022 1:20,72.997,50.77,11.8404,,
2130,10/4/2022 1:25,72.955,50.767,11.8404,,
2131,10/4/2022 1:30,72.912,50.764,11.8404,,
2132,10/4/2022 1:35,72.912,50.764,11.8404,,
2133,10/4/2022 1:40,72.869,50.729,11.8404,,
2134,10/4/2022 1:45,72.826,50.757,11.8404,,
2135,10/4/2022 1:50,72.783,50.754,11.8404,,
2136,10/4/2022 1:55,72.783,50.754,11.8404,,
2137,10/4/2022 2:00,72.739,50.751,11.8404,,
2138,10/4/2022 2:05,72.696,50.748,11.8404,,
2139,10/4/2022 2:10,72.653,50.681,11.8404,,
2140,10/4/2022 2:15,72.653,50.713,11.8404,,
2141,10/4/2022 2:20,72.61,50.741,11.8404,,
2142,10/4/2022 2:25,72.567,50.738,11.8404,,
2143,10/4/2022 2:30,72.523,50.735,11.8404,,
2144,10/4/2022 2:35,72.523,50.735,11.8404,,
2145,10/4/2022 2:40,72.48,50.7,11.8404,,
2146,10/4/2022 2:45,72.437,50.665,11.8404,,
2147,10/4/2022 2:50,72.437,50.634,11.8404,,
2148,10/4/2022 2:55,72.394,50.662,11.8404,,
2149,10/4/2022 3:00,72.351,50.659,11.8404,,
2150,10/4/2022 3:05,72.351,50.659,11.8404,,
2151,10/4/2022 3:10,72.307,50.656,11.8404,,
2152,10/4/2022 3:15,72.307,50.624,11.8404,,
2153,10/4/2022 3:20,72.264,50.621,11.8404,,
2154,10/4/2022 3:25,72.221,50.618,11.8404,,
2155,10/4/2022 3:30,72.221,50.586,11.8404,,
2156,10/4/2022 3:35,72.178,50.583,11.8404,,
2157,10/4/2022 3:40,72.178,50.583,11.8404,,
2158,10/4/2022 3:45,72.136,50.548,11.8404,,
2159,10/4/2022 3:50,72.136,50.548,11.8404,,
2160,10/4/2022 3:55,72.093,50.577,11.8404,,
2161,10/4/2022 4:00,72.093,50.545,11.8404,,
2162,10/4/2022 4:05,72.05,50.573,11.8404,,
2163,10/4/2022 4:10,72.05,50.605,11.8404,,
2164,10/4/2022 4:15,72.007,50.57,11.8404,,
2165,10/4/2022 4:20,72.007,50.444,11.8404,,
2166,10/4/2022 4:25,72.007,50.539,11.8404,,
2167,10/4/2022 4:30,71.964,50.504,11.8404,,
2168,10/4/2022 4:35,71.964,50.441,11.8404,,
2169,10/4/2022 4:40,71.964,50.441,11.8404,,
2170,10/4/2022 4:45,71.92,50.501,11.8404,,
2171,10/4/2022 4:50,71.92,50.469,11.8404,,
2172,10/4/2022 4:55,71.92,50.438,11.8404,,
2173,10/4/2022 5:00,71.92,50.438,11.8404,,
2174,10/4/2022 5:05,71.877,50.403,11.8404,,
2175,10/4/2022 5:10,71.877,50.434,11.8404,,
2176,10/4/2022 5:15,71.877,50.371,11.8404,,
2177,10/4/2022 5:20,71.834,50.431,11.8404,,
2178,10/4/2022 5:25,71.834,50.463,11.8404,,
2179,10/4/2022 5:30,71.791,50.428,11.8404,,
2180,10/4/2022 5:35,71.791,50.428,11.8404,,
2181,10/4/2022 5:40,71.791,50.428,11.8404,,
2182,10/4/2022 5:45,71.748,50.425,11.8404,,
2183,10/4/2022 5:50,71.748,50.425,11.8404,,
2184,10/4/2022 5:55,71.748,50.425,11.8404,,
2185,10/4/2022 6:00,71.748,50.393,11.8404,,
2186,10/4/2022 6:05,71.704,50.422,11.8404,,
2187,10/4/2022 6:10,71.704,50.327,11.8404,,
2188,10/4/2022 6:15,71.661,50.355,11.8404,,
2189,10/4/2022 6:20,71.661,50.387,11.8404,,
2190,10/4/2022 6:25,71.661,50.355,11.8404,,
2191,10/4/2022 6:30,71.62,50.352,11.8404,,
2192,10/4/2022 6:35,71.62,50.352,11.8404,,
2193,10/4/2022 6:40,71.62,50.352,11.8404,,
2194,10/4/2022 6:45,71.577,50.349,11.8404,,
2195,10/4/2022 6:50,71.577,50.381,11.8404,,
2196,10/4/2022 6:55,71.577,50.381,11.8404,,
2197,10/4/2022 7:00,71.533,50.377,11.8404,,
2198,10/4/2022 7:05,71.533,50.377,11.8404,,
2199,10/4/2022 7:10,71.49,50.343,11.8404,,
2200,10/4/2022 7:15,71.49,50.374,11.8404,,
2201,10/4/2022 7:20,71.447,50.403,11.8404,,
2202,10/4/2022 7:25,71.447,50.371,11.8404,,
2203,10/4/2022 7:30,71.404,50.399,11.8404,,
2204,10/4/2022 7:35,71.404,50.399,11.8404,,
2205,10/4/2022 7:40,71.404,50.368,11.8404,,
2206,10/4/2022 7:45,71.361,50.365,11.8404,,
2207,10/4/2022 7:50,71.361,50.396,11.8404,,
2208,10/4/2022 7:55,71.361,50.396,11.8404,,
2209,10/4/2022 8:00,71.317,50.33,11.8404,,
2210,10/4/2022 8:05,71.317,50.33,11.8404,,
2211,10/4/2022 8:10,71.317,50.393,19.3752,,
2212,10/4/2022 8:15,71.274,50.39,19.3752,,
2213,10/4/2022 8:20,71.274,50.327,27.9864,,
2214,10/4/2022 8:25,71.274,50.327,27.9864,,
2215,10/4/2022 8:30,71.274,50.295,35.5212,,
2216,10/4/2022 8:35,71.274,50.264,43.056,,
2217,10/4/2022 8:40,71.274,50.264,51.6672,,
2218,10/4/2022 8:45,71.274,50.232,59.202,,
2219,10/4/2022 8:50,71.274,50.232,66.7368,,
2220,10/4/2022 8:55,71.274,50.264,75.348,,
2221,10/4/2022 9:00,71.274,50.232,75.348,,
2222,10/4/2022 9:05,71.274,50.232,82.8828,,
2223,10/4/2022 9:10,71.274,50.264,82.8828,,
2224,10/4/2022 9:15,71.274,50.264,122.7096,,
2225,10/4/2022 9:20,71.317,50.267,114.0984,,
2226,10/4/2022 9:25,71.317,50.267,232.5024,,
2227,10/4/2022 9:30,71.361,50.207,248.6484,,
2228,10/4/2022 9:35,71.404,50.179,296.01,,
2229,10/4/2022 9:40,71.49,50.153,311.0796,,
2230,10/4/2022 9:45,71.533,50.093,208.8216,,
2231,10/4/2022 9:50,71.62,50.131,334.7604,,
2232,10/4/2022 9:55,71.661,50.166,350.9064,,
2233,10/4/2022 10:00,71.748,50.078,367.0524,,
2234,10/4/2022 10:05,71.834,49.989,382.122,,
2235,10/4/2022 10:10,71.92,49.901,319.6908,,
2236,10/4/2022 10:15,71.964,49.809,390.7332,,
2237,10/4/2022 10:20,72.05,49.721,414.414,,
2238,10/4/2022 10:25,72.136,49.695,327.2256,,
2239,10/4/2022 10:30,72.221,49.67,421.9488,,
2240,10/4/2022 10:35,72.307,49.645,421.9488,,
2241,10/4/2022 10:40,72.437,49.464,421.9488,,
2242,10/4/2022 10:45,72.523,49.407,429.4836,,
2243,10/4/2022 10:50,72.653,49.321,437.0184,,
2244,10/4/2022 10:55,72.739,49.264,445.6296,,
2245,10/4/2022 11:00,72.869,49.21,453.1644,,
2246,10/4/2022 11:05,72.997,49.156,460.6992,,
2247,10/4/2022 11:10,73.126,49.07,460.6992,,
2248,10/4/2022 11:15,73.256,49.016,476.8452,,
2249,10/4/2022 11:20,73.386,48.93,484.38,,
2250,10/4/2022 11:25,73.558,48.911,492.9912,,
2251,10/4/2022 11:30,73.688,48.793,500.526,,
2252,10/4/2022 11:35,73.818,48.675,500.526,,
2253,10/4/2022 11:40,73.99,48.623,508.0608,,
2254,10/4/2022 11:45,74.12,48.569,484.38,,
2255,10/4/2022 11:50,74.295,48.454,540.3528,,
2256,10/4/2022 11:55,74.424,48.463,476.8452,,
2257,10/4/2022 12:00,74.554,48.345,540.3528,,
2258,10/4/2022 12:05,74.727,48.325,547.8876,,
2259,10/4/2022 12:10,74.899,48.242,555.4224,,
2260,10/4/2022 12:15,75.029,48.187,587.7144,,
2261,10/4/2022 12:20,75.204,48.135,579.1032,,
2262,10/4/2022 12:25,75.376,48.084,540.3528,,
2263,10/4/2022 12:30,75.508,48.029,595.2492,,
2264,10/4/2022 12:35,75.724,47.98,666.2916,,
2265,10/4/2022 12:40,75.898,47.897,618.93,,
2266,10/4/2022 12:45,76.071,47.845,689.9724,,
2267,10/4/2022 12:50,76.289,47.732,635.076,,
2268,10/4/2022 12:55,76.464,47.648,650.1456,,
2269,10/4/2022 13:00,76.636,47.628,587.7144,,
